0.039200,-0.018080,-0.000207,-0.000551,0.000113
-0.018080,0.011150,-0.000081,-0.000153,-0.000092
-0.000207,-0.000081,0.000025,0.000013,-0.000004
-0.000551,-0.000153,0.000013,0.000130,0.000019
0.000113,-0.000092,-0.000004,0.000019,0.002091
