0.048340,-0.022630,0.000056,-0.000020,-0.000820
-0.022630,0.014430,-0.000160,0.000002,-0.000180
0.000056,-0.000160,0.000059,-0.000002,0.000005
-0.000020,0.000002,-0.000002,0.000000,0.000001
-0.000820,-0.000180,0.000005,0.000001,0.000216
